,CRDID,FINRAMember,firmName,IMID,exchangeID,ATSFlag,defaultIMIDFlag
19485,153585,Y,"SIMPLEX TRADING, LLC",SMXV,CBOE,,
19496,153585,Y,"SIMPLEX TRADING, LLC",SPLX,BZXOP,,Y
19500,153585,Y,"SIMPLEX TRADING, LLC",SSMP,CBOE,,
19501,153585,Y,"SIMPLEX TRADING, LLC",SVIX,CBOE,,
19502,153585,Y,"SIMPLEX TRADING, LLC",SVXA,CBOE,,
19618,153585,Y,"SIMPLEX TRADING, LLC",SXMR,BZXOP,,
19619,153585,Y,"SIMPLEX TRADING, LLC",SXMS,BZXOP,,
19859,159041,Y,AKUNA SECURITIES LLC,AKNA,BZXOP,,
19860,159041,Y,AKUNA SECURITIES LLC,AKNA,EDGXOP,,
19861,159041,Y,AKUNA SECURITIES LLC,AKNB,BZXOP,,
19863,159041,Y,AKUNA SECURITIES LLC,AKNW,BZXOP,,
19864,159041,Y,AKUNA SECURITIES LLC,AKNW,C2,,
19865,159041,Y,AKUNA SECURITIES LLC,AKNW,EDGXOP,,
19866,159041,Y,AKUNA SECURITIES LLC,AKNY,BZXOP,,
19867,159041,Y,AKUNA SECURITIES LLC,AKNY,C2,,
19868,159041,Y,AKUNA SECURITIES LLC,AKNY,CBOE,,
19869,159041,Y,AKUNA SECURITIES LLC,AKNY,EDGXOP,,
19870,159041,Y,AKUNA SECURITIES LLC,AKNZ,BZXOP,,
19871,159041,Y,AKUNA SECURITIES LLC,AKSC,CBOE,,
19876,159041,Y,AKUNA SECURITIES LLC,AKUN,BZXOP,,Y
19877,159041,Y,AKUNA SECURITIES LLC,AKUN,C2,,Y
19878,159041,Y,AKUNA SECURITIES LLC,AKUN,CBOE,,Y
19881,159041,Y,AKUNA SECURITIES LLC,ASAA,CBOE,,
19882,159041,Y,AKUNA SECURITIES LLC,ASAB,CBOE,,
19883,159041,Y,AKUNA SECURITIES LLC,ASAC,CBOE,,
19884,159041,Y,AKUNA SECURITIES LLC,ASAD,CBOE,,
19885,159041,Y,AKUNA SECURITIES LLC,ASAE,CBOE,,
19886,159041,Y,AKUNA SECURITIES LLC,ASAF,CBOE,,
19887,159041,Y,AKUNA SECURITIES LLC,ASAG,CBOE,,
19888,159041,Y,AKUNA SECURITIES LLC,ASAH,CBOE,,
19889,159041,Y,AKUNA SECURITIES LLC,ASAJ,CBOE,,
19890,159041,Y,AKUNA SECURITIES LLC,ASAK,CBOE,,
19891,159041,Y,AKUNA SECURITIES LLC,ASAL,CBOE,,
19892,159041,Y,AKUNA SECURITIES LLC,ASAN,CBOE,,
19893,159041,Y,AKUNA SECURITIES LLC,ASAO,CBOE,,
19894,159041,Y,AKUNA SECURITIES LLC,ASAP,CBOE,,
19895,159041,Y,AKUNA SECURITIES LLC,ASAQ,CBOE,,
19896,159041,Y,AKUNA SECURITIES LLC,ASAR,CBOE,,
19897,159041,Y,AKUNA SECURITIES LLC,ASAS,CBOE,,
19898,159041,Y,AKUNA SECURITIES LLC,ASAT,CBOE,,
19899,159041,Y,AKUNA SECURITIES LLC,ASAU,CBOE,,
19900,159041,Y,AKUNA SECURITIES LLC,ASAV,CBOE,,
19901,159041,Y,AKUNA SECURITIES LLC,ASAW,CBOE,,
19902,159041,Y,AKUNA SECURITIES LLC,ASAY,CBOE,,
19903,159041,Y,AKUNA SECURITIES LLC,ASBA,CBOE,,
19904,159041,Y,AKUNA SECURITIES LLC,ASBB,CBOE,,
19905,159041,Y,AKUNA SECURITIES LLC,ASBC,CBOE,,
19906,159041,Y,AKUNA SECURITIES LLC,ASBD,CBOE,,
19907,159041,Y,AKUNA SECURITIES LLC,ASBE,CBOE,,
19908,159041,Y,AKUNA SECURITIES LLC,ASBF,CBOE,,
19909,159041,Y,AKUNA SECURITIES LLC,ASBG,CBOE,,
19910,159041,Y,AKUNA SECURITIES LLC,ASBH,CBOE,,
19911,159041,Y,AKUNA SECURITIES LLC,ASBI,CBOE,,
19912,159041,Y,AKUNA SECURITIES LLC,ASBJ,CBOE,,
19913,159041,Y,AKUNA SECURITIES LLC,ASBK,CBOE,,
19914,159041,Y,AKUNA SECURITIES LLC,ASBL,CBOE,,
19915,159041,Y,AKUNA SECURITIES LLC,ASBM,CBOE,,
19916,159041,Y,AKUNA SECURITIES LLC,ASBN,CBOE,,
19917,159041,Y,AKUNA SECURITIES LLC,ASBO,CBOE,,
19918,159041,Y,AKUNA SECURITIES LLC,ASBP,CBOE,,
19919,159041,Y,AKUNA SECURITIES LLC,ASBQ,CBOE,,
19920,159041,Y,AKUNA SECURITIES LLC,ASBR,CBOE,,
19921,159041,Y,AKUNA SECURITIES LLC,ASBS,CBOE,,
19922,159041,Y,AKUNA SECURITIES LLC,ASBT,CBOE,,
19923,159041,Y,AKUNA SECURITIES LLC,ASBU,CBOE,,
19924,159041,Y,AKUNA SECURITIES LLC,ASBV,CBOE,,
19925,159041,Y,AKUNA SECURITIES LLC,ASBW,CBOE,,
19926,159041,Y,AKUNA SECURITIES LLC,ASBX,CBOE,,
19927,159041,Y,AKUNA SECURITIES LLC,ASBY,CBOE,,
19928,159041,Y,AKUNA SECURITIES LLC,ASBZ,CBOE,,
19929,159041,Y,AKUNA SECURITIES LLC,ASCA,CBOE,,
19930,159041,Y,AKUNA SECURITIES LLC,ASCC,CBOE,,
19931,159041,Y,AKUNA SECURITIES LLC,ASCD,CBOE,,
19932,159041,Y,AKUNA SECURITIES LLC,ASCE,CBOE,,
19933,159041,Y,AKUNA SECURITIES LLC,ASCF,CBOE,,
19934,159041,Y,AKUNA SECURITIES LLC,ASCG,CBOE,,
19935,159041,Y,AKUNA SECURITIES LLC,ASCH,CBOE,,
19936,159041,Y,AKUNA SECURITIES LLC,ASCI,CBOE,,
19937,159041,Y,AKUNA SECURITIES LLC,ASCJ,CBOE,,
19938,159041,Y,AKUNA SECURITIES LLC,ASCK,CBOE,,
19939,159041,Y,AKUNA SECURITIES LLC,ASCN,CBOE,,
19940,159041,Y,AKUNA SECURITIES LLC,ASCP,CBOE,,
19941,159041,Y,AKUNA SECURITIES LLC,ASCQ,CBOE,,
19942,159041,Y,AKUNA SECURITIES LLC,ASCU,CBOE,,
19943,159041,Y,AKUNA SECURITIES LLC,ASCV,CBOE,,
19944,159041,Y,AKUNA SECURITIES LLC,ASCW,CBOE,,
19945,159041,Y,AKUNA SECURITIES LLC,ASDA,BZXOP,,
19946,159041,Y,AKUNA SECURITIES LLC,ASDB,BZXOP,,
19947,159041,Y,AKUNA SECURITIES LLC,ASDC,BZXOP,,
19948,159041,Y,AKUNA SECURITIES LLC,ASDD,BZXOP,,
19949,159041,Y,AKUNA SECURITIES LLC,ASDE,BZXOP,,
19950,159041,Y,AKUNA SECURITIES LLC,ASDG,BZXOP,,
19951,159041,Y,AKUNA SECURITIES LLC,ASDH,BZXOP,,
19952,159041,Y,AKUNA SECURITIES LLC,ASDI,BZXOP,,
19953,159041,Y,AKUNA SECURITIES LLC,ASDJ,BZXOP,,
19954,159041,Y,AKUNA SECURITIES LLC,ASDJ,C2,,
19955,159041,Y,AKUNA SECURITIES LLC,ASDK,BZXOP,,
19956,159041,Y,AKUNA SECURITIES LLC,ASDK,C2,,
19957,159041,Y,AKUNA SECURITIES LLC,ASDL,BZXOP,,
19958,159041,Y,AKUNA SECURITIES LLC,ASDL,C2,,
19959,159041,Y,AKUNA SECURITIES LLC,ASDM,BZXOP,,
19960,159041,Y,AKUNA SECURITIES LLC,ASDM,C2,,
19961,159041,Y,AKUNA SECURITIES LLC,ASDN,BZXOP,,
19962,159041,Y,AKUNA SECURITIES LLC,ASDN,C2,,
19963,159041,Y,AKUNA SECURITIES LLC,ASDO,BZXOP,,
19964,159041,Y,AKUNA SECURITIES LLC,ASDO,C2,,
19965,159041,Y,AKUNA SECURITIES LLC,ASDP,BZXOP,,
19966,159041,Y,AKUNA SECURITIES LLC,ASDP,C2,,
19967,159041,Y,AKUNA SECURITIES LLC,ASDQ,C2,,
19968,159041,Y,AKUNA SECURITIES LLC,ASDR,C2,,
19969,159041,Y,AKUNA SECURITIES LLC,ASDR,EDGXOP,,
19970,159041,Y,AKUNA SECURITIES LLC,ASDS,C2,,
19971,159041,Y,AKUNA SECURITIES LLC,ASDS,EDGXOP,,
19972,159041,Y,AKUNA SECURITIES LLC,ASDT,C2,,
19973,159041,Y,AKUNA SECURITIES LLC,ASDT,EDGXOP,,
19974,159041,Y,AKUNA SECURITIES LLC,ASDU,C2,,
19975,159041,Y,AKUNA SECURITIES LLC,ASDU,EDGXOP,,
19976,159041,Y,AKUNA SECURITIES LLC,ASDV,C2,,
19977,159041,Y,AKUNA SECURITIES LLC,ASDV,EDGXOP,,
19978,159041,Y,AKUNA SECURITIES LLC,ASDW,EDGXOP,,
19979,159041,Y,AKUNA SECURITIES LLC,ASDX,EDGXOP,,
19980,159041,Y,AKUNA SECURITIES LLC,ASDY,EDGXOP,,
19981,159041,Y,AKUNA SECURITIES LLC,ASDZ,EDGXOP,,
19982,159041,Y,AKUNA SECURITIES LLC,ASEA,CBOE,,
19983,159041,Y,AKUNA SECURITIES LLC,ASEB,CBOE,,
19984,159041,Y,AKUNA SECURITIES LLC,ASED,CBOE,,
19985,159041,Y,AKUNA SECURITIES LLC,ASEE,CBOE,,
19986,159041,Y,AKUNA SECURITIES LLC,ASEF,CBOE,,
19987,159041,Y,AKUNA SECURITIES LLC,ASEG,CBOE,,
19988,159041,Y,AKUNA SECURITIES LLC,ASEH,CBOE,,
19989,159041,Y,AKUNA SECURITIES LLC,ASEI,CBOE,,
19990,159041,Y,AKUNA SECURITIES LLC,ASEJ,CBOE,,
19991,159041,Y,AKUNA SECURITIES LLC,ASEK,CBOE,,
19992,159041,Y,AKUNA SECURITIES LLC,ASEM,CBOE,,
19993,159041,Y,AKUNA SECURITIES LLC,ASEN,CBOE,,
19994,159041,Y,AKUNA SECURITIES LLC,ASEO,BZXOP,,
19995,159041,Y,AKUNA SECURITIES LLC,ASEO,CBOE,,
19996,159041,Y,AKUNA SECURITIES LLC,ASEO,EDGXOP,,
19997,159041,Y,AKUNA SECURITIES LLC,ASEP,BZXOP,,
19998,159041,Y,AKUNA SECURITIES LLC,ASEP,CBOE,,
19999,159041,Y,AKUNA SECURITIES LLC,ASEP,EDGXOP,,
20000,159041,Y,AKUNA SECURITIES LLC,ASEQ,BZXOP,,
20001,159041,Y,AKUNA SECURITIES LLC,ASEQ,CBOE,,
20002,159041,Y,AKUNA SECURITIES LLC,ASEQ,EDGXOP,,
20003,159041,Y,AKUNA SECURITIES LLC,ASER,BZXOP,,
20004,159041,Y,AKUNA SECURITIES LLC,ASER,CBOE,,
20005,159041,Y,AKUNA SECURITIES LLC,ASER,EDGXOP,,
20006,159041,Y,AKUNA SECURITIES LLC,ASES,BZXOP,,
20007,159041,Y,AKUNA SECURITIES LLC,ASET,CBOE,,
20008,159041,Y,AKUNA SECURITIES LLC,ASEU,CBOE,,
20009,159041,Y,AKUNA SECURITIES LLC,ASEV,CBOE,,
20010,159041,Y,AKUNA SECURITIES LLC,ASEZ,CBOE,,
20011,159041,Y,AKUNA SECURITIES LLC,ATEA,CBOE,,
20012,159041,Y,AKUNA SECURITIES LLC,ATEB,CBOE,,
20013,159041,Y,AKUNA SECURITIES LLC,ATEC,CBOE,,
20014,159041,Y,AKUNA SECURITIES LLC,ATED,CBOE,,
20015,159041,Y,AKUNA SECURITIES LLC,ATEE,CBOE,,
20016,159041,Y,AKUNA SECURITIES LLC,ATEF,CBOE,,
20017,159041,Y,AKUNA SECURITIES LLC,ATEG,CBOE,,
20018,159041,Y,AKUNA SECURITIES LLC,ATEH,CBOE,,
20019,159041,Y,AKUNA SECURITIES LLC,ATEI,CBOE,,
20020,159041,Y,AKUNA SECURITIES LLC,ATEJ,CBOE,,
20021,159041,Y,AKUNA SECURITIES LLC,ATEK,CBOE,,
20022,159041,Y,AKUNA SECURITIES LLC,ATEL,CBOE,,
20023,159041,Y,AKUNA SECURITIES LLC,ATEM,CBOE,,
20024,159041,Y,AKUNA SECURITIES LLC,ATEN,CBOE,,
20025,159041,Y,AKUNA SECURITIES LLC,ATEO,CBOE,,
20118,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGA,BZXOP,,
20119,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGB,BZXOP,,
20120,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGB,C2,,
20121,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGB,CBOE,,
20122,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGB,EDGXOP,,
20123,159283,Y,SUMMIT SECURITIES GROUP LLC,SSGH,CBOE,,
20166,161014,Y,MAREX CAPITAL MARKETS INC.,EDFA,CBOE,,
20167,161014,Y,MAREX CAPITAL MARKETS INC.,EDFC,C2,,Y
20173,161014,Y,MAREX CAPITAL MARKETS INC.,EDFN,CBOE,,
20178,161014,Y,MAREX CAPITAL MARKETS INC.,EDPM,C2,,
20179,161014,Y,MAREX CAPITAL MARKETS INC.,EDPM,CBOE,,
20180,161014,Y,MAREX CAPITAL MARKETS INC.,EMCM,CBOE,,
20232,165584,Y,MARATHON TRADING GROUP LLC,JECL,BZXOP,,
20233,165584,Y,MARATHON TRADING GROUP LLC,MATR,CBOE,,
20522,171272,Y,TRC MARKETS LLC,TNMA,CBOE,,
20523,171272,Y,TRC MARKETS LLC,TNMB,CBOE,,
20568,171272,Y,TRC MARKETS LLC,TRNM,CBOE,,
20590,171810,Y,"VELOCITY CAPITAL, LLC",VLCY,CBOE,,
20639,281867,Y,OLD MISSION MARKETS LLC,OMAA,CBOE,,
20640,281867,Y,OLD MISSION MARKETS LLC,OMAX,CBOE,,
20642,281867,Y,OLD MISSION MARKETS LLC,OMMC,CBOE,,
20643,282040,,LAMBERSON CAPITAL LLC,LAMC,CBOE,,
20644,282040,,LAMBERSON CAPITAL LLC,LAMD,CBOE,,
20645,282040,,LAMBERSON CAPITAL LLC,LAME,CBOE,,
20646,282040,,LAMBERSON CAPITAL LLC,LAMF,CBOE,,
20647,282040,,LAMBERSON CAPITAL LLC,LAMG,CBOE,,
20648,282040,,LAMBERSON CAPITAL LLC,LAMH,CBOE,,
20649,282040,,LAMBERSON CAPITAL LLC,LAMI,CBOE,,
20650,282040,,LAMBERSON CAPITAL LLC,LAMJ,CBOE,,
20651,282040,,LAMBERSON CAPITAL LLC,LAMK,CBOE,,
20652,282040,,LAMBERSON CAPITAL LLC,LAML,CBOE,,
20653,282040,,LAMBERSON CAPITAL LLC,LAMW,CBOE,,
20654,282040,,LAMBERSON CAPITAL LLC,LAMX,CBOE,,
20655,282040,,LAMBERSON CAPITAL LLC,LAMY,CBOE,,
20656,282040,,LAMBERSON CAPITAL LLC,LAMZ,CBOE,,
20690,282940,Y,"TRADEZERO AMERICA, INC.",TZRO,CBOE,,
20897,283942,Y,"BOFA SECURITIES, INC.",BAMA,BZXOP,,
20898,283942,Y,"BOFA SECURITIES, INC.",BAMA,EDGXOP,,
20905,283942,Y,"BOFA SECURITIES, INC.",BAMB,BZXOP,,
20906,283942,Y,"BOFA SECURITIES, INC.",BAMB,EDGXOP,,
20918,283942,Y,"BOFA SECURITIES, INC.",BAMF,CBOE,,
20919,283942,Y,"BOFA SECURITIES, INC.",BAMF,EDGXOP,,
21218,283942,Y,"BOFA SECURITIES, INC.",MLCC,BZXOP,,
21219,283942,Y,"BOFA SECURITIES, INC.",MLCC,C2,,
21220,283942,Y,"BOFA SECURITIES, INC.",MLCC,CBOE,,
21223,283942,Y,"BOFA SECURITIES, INC.",MLCC,EDGXOP,,
21244,283942,Y,"BOFA SECURITIES, INC.",MLCO,BZXOP,,Y
21245,283942,Y,"BOFA SECURITIES, INC.",MLCO,C2,,Y
21246,283942,Y,"BOFA SECURITIES, INC.",MLCO,CBOE,,Y
21250,283942,Y,"BOFA SECURITIES, INC.",MLCO,EDGXOP,,Y
21308,283942,Y,"BOFA SECURITIES, INC.",MLDF,BZXOP,,
21309,283942,Y,"BOFA SECURITIES, INC.",MLDF,C2,,
21310,283942,Y,"BOFA SECURITIES, INC.",MLDF,CBOE,,
21311,283942,Y,"BOFA SECURITIES, INC.",MLDF,EDGXOP,,
21349,283942,Y,"BOFA SECURITIES, INC.",MLPA,BZXOP,,
21350,283942,Y,"BOFA SECURITIES, INC.",MLPA,C2,,
21351,283942,Y,"BOFA SECURITIES, INC.",MLPA,CBOE,,
21352,283942,Y,"BOFA SECURITIES, INC.",MLPA,EDGXOP,,
21355,283942,Y,"BOFA SECURITIES, INC.",MLPB,BZXOP,,
21356,283942,Y,"BOFA SECURITIES, INC.",MLPB,C2,,
21357,283942,Y,"BOFA SECURITIES, INC.",MLPB,CBOE,,
21358,283942,Y,"BOFA SECURITIES, INC.",MLPB,EDGXOP,,
21362,283942,Y,"BOFA SECURITIES, INC.",MLPC,BZXOP,,
21363,283942,Y,"BOFA SECURITIES, INC.",MLPC,C2,,
21364,283942,Y,"BOFA SECURITIES, INC.",MLPC,CBOE,,
21365,283942,Y,"BOFA SECURITIES, INC.",MLPC,EDGXOP,,
21369,283942,Y,"BOFA SECURITIES, INC.",MLPD,BZXOP,,
21370,283942,Y,"BOFA SECURITIES, INC.",MLPD,C2,,
21371,283942,Y,"BOFA SECURITIES, INC.",MLPD,CBOE,,
21372,283942,Y,"BOFA SECURITIES, INC.",MLPD,EDGXOP,,
21375,283942,Y,"BOFA SECURITIES, INC.",MLPX,BZXOP,,
21376,283942,Y,"BOFA SECURITIES, INC.",MLPX,EDGXOP,,
21551,283942,Y,"BOFA SECURITIES, INC.",MLTX,BZXOP,,
21552,283942,Y,"BOFA SECURITIES, INC.",MLTX,CBOE,,
21555,283942,Y,"BOFA SECURITIES, INC.",MLTX,EDGXOP,,
21942,283942,Y,"BOFA SECURITIES, INC.",PXCO,BZXOP,,
21943,283942,Y,"BOFA SECURITIES, INC.",PXCO,C2,,
21944,283942,Y,"BOFA SECURITIES, INC.",PXCO,CBOE,,
21945,283942,Y,"BOFA SECURITIES, INC.",PXCO,EDGXOP,,
22075,288933,Y,CLEAR STREET LLC,CSTR,BZXOP,,
22076,288933,Y,CLEAR STREET LLC,CSTR,EDGXOP,,
22183,289846,Y,XTX MARKETS LLC,XTXM,BZXOP,,
22184,289846,Y,XTX MARKETS LLC,XTXM,CBOE,,
22507,309241,,BLACK EDGE SECURITIES LLC,BLAK,CBOE,,Y
22508,309241,,BLACK EDGE SECURITIES LLC,BLKC,CBOE,,
22509,309241,,BLACK EDGE SECURITIES LLC,BLKD,CBOE,,
22510,309241,,BLACK EDGE SECURITIES LLC,BLKF,CBOE,,
22511,309241,,BLACK EDGE SECURITIES LLC,BLKG,CBOE,,
22512,309241,,BLACK EDGE SECURITIES LLC,BLKH,CBOE,,
22513,309241,,BLACK EDGE SECURITIES LLC,BLKI,CBOE,,
22514,309241,,BLACK EDGE SECURITIES LLC,BLKJ,CBOE,,
22515,309241,,BLACK EDGE SECURITIES LLC,BLKK,CBOE,,
22516,309241,,BLACK EDGE SECURITIES LLC,BLKL,CBOE,,
22517,309241,,BLACK EDGE SECURITIES LLC,BLKM,CBOE,,
22518,309241,,BLACK EDGE SECURITIES LLC,BLKN,CBOE,,
22519,309241,,BLACK EDGE SECURITIES LLC,BLKO,CBOE,,
22520,309241,,BLACK EDGE SECURITIES LLC,BLKP,CBOE,,
22521,309241,,BLACK EDGE SECURITIES LLC,BLKQ,CBOE,,
22522,309241,,BLACK EDGE SECURITIES LLC,BLKR,CBOE,,
22523,309241,,BLACK EDGE SECURITIES LLC,BLKS,CBOE,,
22524,309241,,BLACK EDGE SECURITIES LLC,BLKU,CBOE,,
22525,309241,,BLACK EDGE SECURITIES LLC,BLKV,CBOE,,
22526,309241,,BLACK EDGE SECURITIES LLC,BLKW,CBOE,,
22527,309241,,BLACK EDGE SECURITIES LLC,BLKY,CBOE,,
22528,309241,,BLACK EDGE SECURITIES LLC,BLKZ,CBOE,,
22529,309241,,BLACK EDGE SECURITIES LLC,FBLK,CBOE,,
22540,310298,Y,"PRIME CAPITAL MARKETS, LLC",PCMA,CBOE,,Y
22541,310298,Y,"PRIME CAPITAL MARKETS, LLC",PCMB,CBOE,,
22544,310544,Y,MAVERICK DERIVATIVES,MVDR,CBOE,,Y
22553,311650,Y,ELEQUIN SECURITIES LLC,ELEQ,CBOE,,Y
22568,312688,Y,DV EQUITIES,DVSA,CBOE,,
22569,312688,Y,DV EQUITIES,DVSB,CBOE,,
22570,312688,Y,DV EQUITIES,DVSC,CBOE,,
22571,312688,Y,DV EQUITIES,DVSG,CBOE,,
22572,312688,Y,DV EQUITIES,DVSO,CBOE,,
22573,312688,Y,DV EQUITIES,DVSP,CBOE,,
22574,312688,Y,DV EQUITIES,DVSS,CBOE,,
22575,312688,Y,DV EQUITIES,DVSX,CBOE,,
22630,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVA,CBOE,,
22631,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVC,CBOE,,
22632,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVF,CBOE,,
22633,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVG,CBOE,,
22634,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVH,CBOE,,
22635,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVI,CBOE,,
22636,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVJ,CBOE,,
22637,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVK,CBOE,,
22638,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVL,CBOE,,
22639,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVN,CBOE,,
22640,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVO,CBOE,,
22641,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVP,CBOE,,
22642,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVQ,CBOE,,
22643,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVR,CBOE,,
22644,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVT,CBOE,,
22645,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVU,CBOE,,
22646,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVV,CBOE,,
22647,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVW,CBOE,,
22648,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVX,CBOE,,
22649,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVY,CBOE,,
22650,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MAVZ,CBOE,,
22651,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMB,CBOE,,
22652,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMC,CBOE,,
22653,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMD,CBOE,,
22654,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGME,CBOE,,
22655,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMF,CBOE,,
22656,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMG,CBOE,,
22657,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MGMH,CBOE,,
22658,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNA,CBOE,,
22659,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNB,CBOE,,
22660,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNC,CBOE,,
22661,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVND,CBOE,,
22662,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNE,CBOE,,
22663,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNF,CBOE,,
22664,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNG,CBOE,,
22665,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNH,CBOE,,
22666,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNI,CBOE,,
22667,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNJ,CBOE,,
22668,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNK,CBOE,,
22669,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNL,CBOE,,
22670,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNM,CBOE,,
22671,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNN,CBOE,,
22672,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNO,CBOE,,
22673,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNP,CBOE,,
22674,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNQ,CBOE,,
22675,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNR,CBOE,,
22676,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNS,CBOE,,
22677,317195,,MAVEN GLOBAL MARKETS TRADING LLP,MVNT,CBOE,,
22768,318566,Y,FR TRADING LLC,FRTB,CBOE,,Y
22769,318566,Y,FR TRADING LLC,FRTD,CBOE,,
22770,319095,,"VANAHEIM SECURITIES, LLC",RAYA,CBOE,,
22771,319095,,"VANAHEIM SECURITIES, LLC",RAYB,CBOE,,
22772,319095,,"VANAHEIM SECURITIES, LLC",RAYK,CBOE,,
22773,319095,,"VANAHEIM SECURITIES, LLC",RAYQ,CBOE,,
22774,319095,,"VANAHEIM SECURITIES, LLC",RAYT,CBOE,,
22775,319095,,"VANAHEIM SECURITIES, LLC",RAYX,CBOE,,
22776,319095,,"VANAHEIM SECURITIES, LLC",VANB,CBOE,,
22777,319095,,"VANAHEIM SECURITIES, LLC",VANC,CBOE,,
22778,319095,,"VANAHEIM SECURITIES, LLC",VAND,CBOE,,
22779,319095,,"VANAHEIM SECURITIES, LLC",VANL,CBOE,,
22780,319095,,"VANAHEIM SECURITIES, LLC",VANO,CBOE,,
22781,319095,,"VANAHEIM SECURITIES, LLC",VANQ,CBOE,,
22782,319095,,"VANAHEIM SECURITIES, LLC",VANS,CBOE,,Y
22783,319095,,"VANAHEIM SECURITIES, LLC",VANV,CBOE,,
22785,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPMN,CBOE,,
22797,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPNA,CBOE,,
22798,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPNB,CBOE,,
22799,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPNC,CBOE,,
22800,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPND,CBOE,,
22801,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPNE,CBOE,,
22802,319604,Y,TOWER PRINCIPAL MARKETS LLC,TPNF,CBOE,,
22804,321223,,MBX CLEARING LLC,CXBM,CBOE,,
22825,324086,Y,"ALL OPTIONS USA, LLC",ALLO,C2,,
22826,324086,Y,"ALL OPTIONS USA, LLC",ALLO,CBOE,,
22827,324086,Y,"ALL OPTIONS USA, LLC",ALLO,EDGXOP,,
22828,324086,Y,"ALL OPTIONS USA, LLC",AOUS,C2,,Y
22829,324086,Y,"ALL OPTIONS USA, LLC",AOUS,CBOE,,Y
22830,324086,Y,"ALL OPTIONS USA, LLC",AOUS,EDGXOP,,Y
22838,326690,Y,ERUDITE TRADING LLC,EDAA,C2,,
22839,326690,Y,ERUDITE TRADING LLC,EDAA,CBOE,,
